CO-BRANCH;OFFICE;PRODUCT;GROUP;Jan-25;Feb-25;Mar-25;Apr-25;Mei-25;Jun-25;Jul-25;Agu-25;Sep-25;Okt-25;Nov-25;Des-25;Jan-26;Feb-26;Mar-26;Apr-26;Mei-26;Jun-26;Jul-26;Agu-26;Sep-26
361 - PALEMBANG;366 - KCP PLAJU;Multiguna;KOL2;41233356,67;212557731,1;71559141,52;70309691,21;69047960,15;37741030,63;37017930,11;36286393,42;49257882,87;0;0;0;335.925.737;334.099.843;332.258.732;423.502.549;420.796.147;615.830.252;382.892.835;380.989.582;365.392.461
361 - PALEMBANG;366 - KCP PLAJU;Prohajj;KOL2;29136141,81;29136141,81;29136141,81;0;11116694,18;11116694,18;10159341,22;10159341,22;8664144,6;0;7626389,34;0;0;17.642.967;7.094.823;0;0;0;12.484.598;12.484.598;16.293.474
361 - PALEMBANG;366 - KCP PLAJU;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;371 - PANGKAL PINANG;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;371 - PANGKAL PINANG;Cicil_Emas;KOL2;0;0;0;0;0;46819663,54;46001787,77;45177096,37;0;0;0;0;0;0;0;0;0;0;0;67.980.399;195.954.352
371 - PANGKAL PINANG;371 - PANGKAL PINANG;KPR;KOL2;640437783,1;821411747,3;637576455,2;738734571,4;562203702,2;421448094,6;566299585,5;672937745,2;291369425,7;509324689,4;224965480;73360305,84;262.609.437;248.233.585;194.657.770;210.620.920;380.109.199;316.665.929;181.116.158;174.638.761;162.846.847
371 - PANGKAL PINANG;371 - PANGKAL PINANG;Multiguna;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.392.338;7.237.612;6.068.453;6.068.453
371 - PANGKAL PINANG;371 - PANGKAL PINANG;Prohajj;KOL2;102842724;17019207,12;49914926,27;49523661,44;65381392,01;43081201,31;0;8554124,67;0;0;4380370,68;18341207,05;61.784.252;27.232.259;33.266.592;16.298.903;8.061.602;2.027.009;0;12.011.241;130.965.022
371 - PANGKAL PINANG;371 - PANGKAL PINANG;SME;KOL2;0;0;0;0;0;0;0;318167543,1;0;0;0;0;0;0;0;0;0;0;317.354.622;317.354.622;317.354.622
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;Cicil_Emas;KOL2;0;0;0;0;0;0;0;0;228086258,7;36717258,74;10575000;10575000;0;0;0;0;0;0;0;54.286.978;54.286.978
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;KPR;KOL2;0;0;47940886,55;28769969,78;45509823,28;24919642,89;65949877,14;0;59354897,05;57334790,03;40367478,25;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;Multiguna;KOL2;34643476,31;33788899,82;32923641,12;32047566,68;0;0;0;0;32047566,68;32047566,68;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;Prohajj;KOL2;46221922,64;32510714,59;43771843,27;63845823,99;33773641,3;56061879,32;38628087,37;48787428,59;147706443,3;44705882,86;43325198,46;31713706,49;59.127.212;37.357.474;46.768.725;27.838.369;26.873.296;19.337.918;22.060.129;34.924.350;33.894.963
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;Cicil_Emas;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323.380.411;41.020.132
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;KPR;KOL2;229702255,3;307060516;185432704,1;181643855,8;205600542,2;172511635,5;169088651,9;188589239,5;160905649,6;256218846;151264814,8;236836013,7;163.078.686;156.324.112;151.829.449;212.736.086;145.689.668;58.759.028;57.550.488;117.071.740;57.550.488
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;Multiguna;KOL2;0;0;0;529000000;434000000;1434000000;0;0;0;237500000;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;Prohajj;KOL2;31728184,94;31728184,94;31728184,94;6186319,35;91806168,39;57579076,42;0;11583913,84;0;23167828,18;23167828,18;21283756,17;21.283.756;23.167.828;41.509.035;40.566.999;28.983.085;10.159.341;9.170.603;8.664.145;0
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;398 - KCP BATURAJA;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;398 - KCP BATURAJA;Cicil_Emas;KOL2;0;0;0;0;0;0;0;109116700;0;122860980,5;0;0;0;0;0;0;0;0;0;931.307.584;596.402.649
361 - PALEMBANG;398 - KCP BATURAJA;KPR;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;398 - KCP BATURAJA;Multiguna;KOL2;0;0;13121896,32;0;11024645,99;11024645,99;11024645,99;20145637,38;7812775,15;5626670,78;5626670,78;0;0;1.144.089;0;0;0;0;0;0;0
361 - PALEMBANG;398 - KCP BATURAJA;Prohajj;KOL2;28468746,01;23489610,78;0;25882396,9;2229329,91;34246658,23;0;0;21283756,03;0;0;0;6.554.613;22.233.389;128.560.145;140.386.893;123.808.740;0;129.849.187;126.248.192;116.486.772
361 - PALEMBANG;398 - KCP BATURAJA;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;401 - KCP ENIM;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;401 - KCP ENIM;Cicil_Emas;KOL2;0;0;0;0;0;18731713;0;26685076,27;84943514,84;28659674,52;41069504,19;43895346,27;0;0;0;0;0;0;0;190.249.378;190.249.378
361 - PALEMBANG;401 - KCP ENIM;KPR;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.697.048;0
361 - PALEMBANG;401 - KCP ENIM;Multiguna;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;401 - KCP ENIM;Prohajj;KOL2;0;51878408,36;27620496,55;49644929,74;20881732,85;0;0;0;0;0;0;0;0;0;0;4.195.951;6.427.330;6.427.330;6.427.330;2.641.271;0
361 - PALEMBANG;401 - KCP ENIM;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;411 - BATAM;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;411 - BATAM;Cicil_Emas;KOL2;0;34393470;33080164,22;31757008,64;0;0;0;52816673,15;24990878,79;23607053,57;0;15239908,7;0;17.967.184;17.967.184;15.083.405;13.625.274;12.156.206;43.211.135;44.928.578;9.387.123
221 - PEKANBARU;411 - BATAM;KPR;KOL2;4988436458;5037333481;5478655007;4903603095;5205723276;4393121617;4225522247;4193036041;3919007033;3373684026;3462766313;3398350595;3.012.185.485;4.120.805.400;2.820.588.843;2.734.951.814;2.799.214.948;2.524.717.650;2.438.894.568;2.164.941.761;1.844.326.743
221 - PEKANBARU;411 - BATAM;Multiguna;KOL2;158775919,6;82346586,21;80908102,76;150024325,4;487863016,8;439291030,3;136551603;137958303,5;89002392,16;147740267,8;14990971,5;13982533,64;94.455.199;323.068.005;183.323.508;197.438.701;240.923.198;393.708.635;497.913.610;305.917.297;238.411.409
221 - PEKANBARU;411 - BATAM;Prohajj;KOL2;49905614,55;53793687,07;26719095,05;133205331,8;92846007,26;20242081,87;19260071,81;56611341;99101719,88;61698320,26;11116694,18;0;146.587.925;166.443.370;155.831.073;143.647.834;141.350.762;152.116.785;25.539.187;131.315.191;120.729.478
221 - PEKANBARU;411 - BATAM;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;421 - PADANG;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;421 - PADANG;Cicil_Emas;KOL2;0;0;0;0;0;0;0;41896883,01;15752926,42;0;45020047,33;0;0;0;0;0;0;0;0;291.126.920;835.084.242
421 - PADANG;421 - PADANG;KPR;KOL2;1070229913;1234308540;1153958388;881015674,9;987852360,3;1011649865;988372268,2;1151713122;1560260551;1170569898;1250064086;753363706,9;581.004.544;759.758.054;334.439.971;551.477.781;375.808.084;328.586.934;319.045.967;334.529.750;146.421.859
421 - PADANG;421 - PADANG;Multiguna;KOL2;21827663,51;50339704,91;28512041,4;50339704,91;0;0;0;94058158,18;10337788,64;0;27258500,67;0;117.774.517;675.542.776;0;0;150.770.786;99.266.380;52.501.917;11.722.993;23.234.861
421 - PADANG;421 - PADANG;Prohajj;KOL2;61976723,95;68175688,07;48285441,24;91995446,95;113470724,5;7119336,25;25437245,54;31347550,03;29558067,47;25831101,66;45700989,7;29971822,25;28.492.445;10.641.878;0;9.075.861;14.205.560;31.383.719;24.863.406;34.084.904;149.210.462
421 - PADANG;421 - PADANG;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;422 - KCP BUKITTINGGI;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;422 - KCP BUKITTINGGI;Cicil_Emas;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33970584,63
421 - PADANG;422 - KCP BUKITTINGGI;KPR;KOL2;0;0;0;0;0;0;0;92411470,44;90335164,99;90335164,99;0;0;0;0;0;75.207.887;75.207.887;70.688.722;0;66.078.720;0
421 - PADANG;422 - KCP BUKITTINGGI;Multiguna;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;46.709.598;0;0;0;31.428.287;0;0;0;22247632,65
421 - PADANG;422 - KCP BUKITTINGGI;Prohajj;KOL2;17019207,12;14234372,87;16255357,13;31721822,87;30489730;0;0;72714855,28;14234372,87;51801265,38;0;38000190,46;48.436.542;34.766.817;0;42.099.402;0;0;26.347.328;33.268.156;8.664.145
421 - PADANG;422 - KCP BUKITTINGGI;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;423 - KCP PAYAKUMBUH;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;423 - KCP PAYAKUMBUH;Cicil_Emas;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148.435.915;1.141.438.108
421 - PADANG;423 - KCP PAYAKUMBUH;KPR;KOL2;60780057,46;235183860,5;294860372,7;174884020;174884020;174626800;174582023,4;174536873,5;174491347,5;174445442,1;0;273510978;146.570.789;278.792.798;91.534.046;88.924.789;86.280.895;83.601.903;80.887.348;127.175.262;49.038.505
421 - PADANG;423 - KCP PAYAKUMBUH;Multiguna;KOL2;25939896,64;25939896,64;25939896,64;25939896,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;423 - KCP PAYAKUMBUH;Prohajj;KOL2;0;29467315,02;12674612,53;31635692,03;31081605,02;11012221,11;0;0;0;0;0;0;0;6.186.319;0;10.159.399;10.159.399;10.159.399;9.668.995;0;0
421 - PADANG;423 - KCP PAYAKUMBUH;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;424 - KCP SOLOK;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;424 - KCP SOLOK;Cicil_Emas;KOL2;0;0;0;0;13664481,26;0;0;13132761,77;13132761,77;16342698,07;16342698,07;0;14.894.376;0;0;0;0;0;0;665.175.739;690.764.552
421 - PADANG;424 - KCP SOLOK;KPR;KOL2;26999841,07;0;0;0;0;0;0;79931561,62;0;0;0;0;0;83.462.729;0;0;0;16.041.929;16.041.929;15.245.457;15.245.457
421 - PADANG;424 - KCP SOLOK;Multiguna;KOL2;0;0;0;0;231140620,9;226511445,4;232267163,2;228313493,4;151855992,2;147756456,4;146259045,5;0;0;329.451.076;51.126.195;51.126.195;189.772.883;0;114.026.701;230.368.762;230.368.762
421 - PADANG;424 - KCP SOLOK;Prohajj;KOL2;0;63456358,2;0;0;58606836,73;0;0;0;478889,77;8664144,6;56324073,52;0;7.094.823;10.159.341;7.626.389;0;0;0;0;0;0
421 - PADANG;424 - KCP SOLOK;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;73.052.014;73.052.014;0;0;0;0;0;0;0
431 - BENGKULU;431 - BENGKULU;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;431 - BENGKULU;Cicil_Emas;KOL2;0;0;0;0;0;0;0;0;59636084,85;0;0;0;0;0;0;0;0;0;0;383.834.359;411.325.782
431 - BENGKULU;431 - BENGKULU;KPR;KOL2;139777536,9;143323221,4;361326544,8;136817205,4;209489090,5;185930568,4;246100855,2;387905475,6;314457574,6;120780143,6;247474200,8;180960096,5;300.929.970;389.007.860;294.511.662;464.257.815;435.823.148;368.339.066;278.745.689;276.152.438;227.051.592
431 - BENGKULU;431 - BENGKULU;Multiguna;KOL2;96050598,18;94818316,3;0;91302675,28;60180791,16;58906916,91;57622427,04;23081839,51;38430625,33;42905200,36;27119344,55;15990401,71;15.990.402;50.220.297;47.518.330;22.024.755;22.024.755;0;28.583.385;27.482.348;27.482.348
431 - BENGKULU;431 - BENGKULU;Prohajj;KOL2;72516182,89;42028335,74;55616505,4;54849382,91;79812523,99;53330402,72;39546426,83;0;9170603,22;18341207,05;17328289,83;0;159.337.918;28.010.166;9.668.959;0;4.880.710;4.304.500;3.718.922;9.724.542;14.762.636
431 - BENGKULU;431 - BENGKULU;SME;KOL2;0;0;138188322;0;0;125281226,9;120935766,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;432 - KCP CURUP;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;432 - KCP CURUP;Cicil_Emas;KOL2;0;0;0;0;0;0;0;8951139,73;8951139,73;0;7358090,52;0;0;0;0;0;0;0;0;355.107.936;491.207.791
431 - BENGKULU;432 - KCP CURUP;KPR;KOL2;55332406,44;34902924,36;34902924,36;16692480,79;48064736,31;0;14491629,18;13741443,77;0;0;0;0;24.158.180;9.059.736;8.248.441;0;26.522.641;0;17.737.897;16.626.910;0
431 - BENGKULU;432 - KCP CURUP;Multiguna;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31.172.968;0;0;0;0;0;10887619,65
431 - BENGKULU;432 - KCP CURUP;Prohajj;KOL2;0;28030939,24;15466465,74;0;0;25818286,71;24926942,24;10641877,81;0;0;0;0;20.982.104;0;8.664.145;0;0;0;6.554.613;0;7094822,74
431 - BENGKULU;432 - KCP CURUP;SME;KOL2;0;22930500,33;20211309,45;0;14649952,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;441 - JAMBI;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;441 - JAMBI;Cicil_Emas;KOL2;0;0;0;0;0;0;0;186495180,8;184998715;0;0;46898000;0;0;0;0;0;0;25.347.567;124.098.075;205.762.029
431 - BENGKULU;441 - JAMBI;KPR;KOL2;1713736338;2041679347;1930701767;1933454760;1882805386;891158579,8;1613394561;1914208369;1210585633;1689418950;1062336489;1151688771;1.146.932.562;1.344.756.723;1.323.714.274;612.045.083;870.344.698;878.508.702;1.248.584.421;1.377.283.732;1.219.979.765
431 - BENGKULU;441 - JAMBI;Multiguna;KOL2;57560259,97;66079658,48;73342109,96;55925604,28;69016245,15;68873536,98;54154113,17;54006250,73;70801852,86;58774241;6752865,64;6598490,95;6.598.491;51.033.181;112.711.391;95.921.522;22.045.197;36.957.510;385.989.601;365.558.137;369.858.874
431 - BENGKULU;441 - JAMBI;Prohajj;KOL2;0;51764781,92;77494301,91;125983814;121506539,3;56701722,4;69484555,94;56801873,57;54447602,64;54016581,82;63667920,47;34656569,03;57.824.397;99.722.441;51.406.837;26.324.303;5.447.701;5.447.701;309.739.983;302.765.261;137.294.988
431 - BENGKULU;441 - JAMBI;SME;KOL2;418675812,1;412831461;1104679168;654415996,1;393400122,1;186159448;358177700,1;605484880,2;565929062,1;552272771,8;977205235,3;522554268,8;485.854.897;489.236.225;294.923.500;438.600.867;265.413.354;304.444.733;243.047.130;87.293.368;87.293.368
431 - BENGKULU;442 - KCP MUARA BUNGO;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;442 - KCP MUARA BUNGO;Cicil_Emas;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101.571.292;0
431 - BENGKULU;442 - KCP MUARA BUNGO;KPR;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;442 - KCP MUARA BUNGO;Multiguna;KOL2;0;130784397,9;128755574,8;124636860,8;0;0;0;100847701,4;0;0;47656246,82;47656246,82;46.583.459;45.498.155;44.400.189;42.165.679;41.028.835;39.878.727;0;304.867.248;0
431 - BENGKULU;442 - KCP MUARA BUNGO;Prohajj;KOL2;91137289,69;66151307,58;60336751,67;13379227,24;36583364,4;14287135,9;13092510,27;32400450,35;31925633,98;29987641,89;29489286,23;28002062,95;27.067.078;36.547.183;18.687.327;32.484.604;25.625.003;40.864.946;12.011.241;0;0
431 - BENGKULU;442 - KCP MUARA BUNGO;SME;KOL2;0;0;0;0;2986518696;2982139951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;451 - TANJUNG PINANG;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;451 - TANJUNG PINANG;Cicil_Emas;KOL2;0;0;0;0;0;36044734,87;16851504,05;0;0;263726495,6;380964043,3;0;0;23.897.806;22.095.682;20.279.337;18.448.660;0;0;357.745.956;456.572.914
221 - PEKANBARU;451 - TANJUNG PINANG;KPR;KOL2;1217364331;1411957935;839690223,3;1123166533;1207152607;854019779,6;853517116,4;774705188,1;1001675033;939087873,6;728486038,9;507405021,9;546.261.675;658.657.514;499.774.472;652.993.899;654.528.143;473.004.171;436.223.610;451.470.145;207.944.380
221 - PEKANBARU;451 - TANJUNG PINANG;Multiguna;KOL2;145816924,3;143993578,8;185059885,7;183402818,1;182639536;139677190,2;123323936,1;122542302,1;155687746,5;350927695;485046675;272012297,3;307.983.619;423.155.355;402.775.400;655.644.216;619.616.921;549.440.623;295.092.873;300.996.422;637.281.892
221 - PEKANBARU;451 - TANJUNG PINANG;Prohajj;KOL2;27189475,3;132534734,4;132587317,8;258568757,9;215010051,9;95302591,34;117240803,4;88641734,8;86356409,64;95641362,36;19329944,44;15077494,59;81.988.326;94.569.093;93.104.767;60.542.879;63.990.044;28.379.292;27.298.873;33.067.372;23.284.515
221 - PEKANBARU;451 - TANJUNG PINANG;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;467 - KCP STABAT;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;467 - KCP STABAT;Cicil_Emas;KOL2;0;0;0;0;0;0;0;0;0;0;6059078,81;5954823,45;5.954.823;0;0;0;0;0;0;264.540.541;368.967.564
482 - MEDAN BARU;467 - KCP STABAT;KPR;KOL2;132181685,3;131337543;130483904,2;128353337,5;186871719,7;0;125734366,9;97325955,73;96423207,09;0;55607952,41;55607952,41;54.327.402;54.327.402;53.675.499;53.015.718;81.726.442;51.672.143;77.695.130;76.338.472;76.338.472
482 - MEDAN BARU;467 - KCP STABAT;Multiguna;KOL2;266546897,4;449315938;443292320,1;436137716;256447923;329132169,4;323154562,1;321691488,7;0;410718075,1;68080352,74;66547798,44;131.969.846;130.415.126;127.276.337;125.690.367;160.659.696;60.659.696;59.041.848;55.757.455;55.757.455
482 - MEDAN BARU;467 - KCP STABAT;Prohajj;KOL2;14651712;3017237,19;0;71408552,53;86060264,53;8065770,96;13379227,24;0;12496047,25;0;11583913,84;0;10.641.878;10.641.878;10.641.878;0;0;0;0;0;0
482 - MEDAN BARU;467 - KCP STABAT;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;Cicil_Emas;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.594.461;93.848.329
431 - BENGKULU;473 - KCP MANNA BENGKULU;KPR;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;Multiguna;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;Prohajj;KOL2;0;3537855,73;12496047,25;12043658,33;0;21557564,95;0;11116280,36;0;0;0;0;19.337.918;0;0;0;5.447.701;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;Cicil_Emas;KOL2;0;0;0;0;0;0;0;0;15194400;0;0;0;0;0;0;0;0;0;0;73681381,06;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;KPR;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;Multiguna;KOL2;0;0;0;0;39078867,41;1663324,83;33624153,55;0;0;0;0;0;0;36.769.980;36.030.668;35.283.347;0;0;0;32.212.219;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;Prohajj;KOL2;0;14651712;14234372,87;15864092,3;0;28003572,3;12496047,25;26278031,2;11583913,84;13379227,24;10641877,81;10159341,22;21.712.617;9.170.603;20.248.058;27.961.946;18.791.329;17.254.164;10.159.341;6.005.620;6.005.620
431 - BENGKULU;474 - KCP ARGA MAKMUR;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;482 - MEDAN BARU;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;482 - MEDAN BARU;Cicil_Emas;KOL2;0;0;0;6913240;6649259,71;0;6115344,73;5845380,23;5845380,23;0;52501277,45;69742034,24;0;23.522.780;23.210.053;0;22.894.797;22.894.797;0;154.509.226;2.721.870.472
482 - MEDAN BARU;482 - MEDAN BARU;KPR;KOL2;535042260,3;350196858,5;1380272053;340827296,6;1209525280;1312943690;1207262669;1160769595;1545527428;1245645952;224048984,4;130873286,6;130.873.287;431.291.580;203.449.037;77.591.380;249.833.663;240.833.254;237.947.594;197.702.839;360.191.531
482 - MEDAN BARU;482 - MEDAN BARU;Multiguna;KOL2;0;77253344,7;73886553,05;110028196,3;239603467,6;109392329,3;73885343,21;146089772,4;111584743,1;189287877,8;196115767,8;85152710,39;107.452.524;205.353.712;308.801.219;126.024.002;149.584.449;132.136.623;365.369.211;104.421.856;145.741.510
482 - MEDAN BARU;482 - MEDAN BARU;Prohajj;KOL2;12941198,29;88494131,19;12941198,29;34367613,37;72738935,59;48846092,33;37028515,44;37028515,44;34277047,21;34277047,21;6155466,05;0;0;0;124.416.552;33.013.132;22.853.791;0;18.341.207;15767041,13;0
482 - MEDAN BARU;482 - MEDAN BARU;SME;KOL2;1336482746;1312081108;1312081108;5590533467;5565476396;1212289750;5435969219;5344629192;5288243677;5213328746;5213328746;5100734623;5.054.542.133;0;4.808.795.091;4.760.940.921;4.693.295.533;4.632.329.148;4.518.946.611;4.469.370.985;4.436.746.722
371 - PANGKAL PINANG;495 - KCP KOBA;Auto_Loan;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;Cicil_Emas;KOL2;0;0;0;0;0;0;0;0;45047404,78;0;0;9411304,85;0;0;0;0;0;0;0;43.102.286;112.007.961
371 - PANGKAL PINANG;495 - KCP KOBA;KPR;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;Multiguna;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;39.740.455;294.522.627;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;Prohajj;KOL2;35120841,28;26544925,01;10357416,62;21941330,46;25934845,93;7010135,4;5297652,99;5297652,99;0;0;0;0;0;0;0;0;0;0;3.718.922;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;Auto_Loan;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;570.203.068;538.486.724
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;KPR;NPF;0;0;0;0;0;76147102,51;3034653,01;3192361,34;3192361,34;3192361,34;3192361,34;3192361,34;156.206.426;156.206.426;154.738.496;154.738.496;371.791.200;276.078.049;227.852.361;64.960.357;64.960.357
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;47321216,47;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;Prohajj;NPF;94712142,51;96323972,58;86041787,22;0;0;83023268,46;94607182,3;100634088,1;100634088,1;154366742,6;153891926,2;166833124,5;153.891.926;236.833.124;236.833.124;236.833.124;170.107.055;170.107.055;167.576.912;183.014.091;183.014.091
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
