CO-BRANCH;OFFICE;PRODUCT;GROUP;Jan-25;Feb-25;Mar-25;Apr-25;Mei-25;Jun-25;Jul-25;Agu-25;Sep-25;Okt-25;Nov-25;Des-25;Jan-26;Feb-26;Mar-26;Apr-26;Mei-26;Jun-26;Jul-26;Agu-26;Sep-26
431 - BENGKULU;442 - KCP MUARA BUNGO;SME;SME;3832916032;3813966189;3659388882;3638997499;3622845043;3606700459;3576980053;3468946392;3311956666;3289134198;3266153092;3243012095;3219709946;3196245373;3037117090;3017138179;2997026333;2976780527;2956399725;2603378027;2603378027
221 - PEKANBARU;451 - TANJUNG PINANG;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;451 - TANJUNG PINANG;Cicil_Emas;Consumer;10000000;322278502,2;512010136,4;859738770,7;1882362600;2073753981;2124357270;2367807425;2406268184;3232815526;3930455169;4708137662;5888288673;7700823555;8508696794;9073838129;8462766397;8020952774;7504836847;7002610181;7024352180
221 - PEKANBARU;451 - TANJUNG PINANG;KPR;Consumer;6126456175;5968835336;5729943219;5614833766;5488360706;5130731048;5014607378;4897010027;4944238376;4835411725;4687265394;4868803044;4755404538;4639911236;4527172769;4418824873;4313874969;4200967998;4085154363;3977120487;3947255028
221 - PEKANBARU;451 - TANJUNG PINANG;Multiguna;Consumer;2803661327;2809411467;2944700492;2869544025;3110911797;3100606251;3074103743;2994104940;3605557124;3521518033;3565678899;3479375029;3395457995;3318276544;3235534233;3154083379;3144027556;3100838885;3023310135;2947761814;2919574932
221 - PEKANBARU;451 - TANJUNG PINANG;Prohajj;Consumer;1417560922;1372390637;1324854535;1273921881;1225309477;1164214898;1095496387;1051008421;1010302420;969460279,8;924759581,3;857238379;820153757,7;764818694,5;1006778763;933239530,6;1028897164;1347777128;1292844039;1238074465;1213252790
221 - PEKANBARU;451 - TANJUNG PINANG;SME;SME;14396909,97;12076171,95;9724490,76;7341453,82;4926643,05;2479634,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;467 - KCP STABAT;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;467 - KCP STABAT;Cicil_Emas;Consumer;34174241,46;64554365,6;59491696,85;304080996,4;324147031,1;296003234;267636152,8;280477560,6;330676770,3;573099387,4;712210029,3;839434851;1528193926;1980400836;3327814033;4223203142;4659242489;4837284860;5328226613;5666935520;5076671725
482 - MEDAN BARU;467 - KCP STABAT;KPR;Consumer;907970817,9;895332402,9;882559222,4;868382513,9;855956671,5;843041792,1;828851992,5;815393147,8;801790788,9;692533082;680216200,2;667768903,6;653909260,6;641216062,7;627735994,9;616091091,5;605649810;592424311,3;581756380;570308875,7;568084180
482 - MEDAN BARU;467 - KCP STABAT;Multiguna;Consumer;553694733,3;548722389,4;540668590,2;531465319,1;626555433,5;620015780,9;610260772,6;606673353,8;598462198,8;593355733,1;588240601,5;583071353,3;579402124;577174415,1;570345578;564648291,3;560691582,6;456948969;454637056,2;450652814,4;449047480
482 - MEDAN BARU;467 - KCP STABAT;Prohajj;Consumer;367920186,1;357430489,8;346727445,3;336861908,8;326827056,3;316619681,9;306674541,1;296151123,9;286352320,6;275480037,6;257289938,1;246622906,6;236741574,5;227273663,7;217646009,2;207873556,3;341948153,8;330150983,9;318177192;307281766,8;306206624
482 - MEDAN BARU;467 - KCP STABAT;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;Cicil_Emas;Consumer;15000000;181740490,9;231628267,2;292751010,4;281873571,9;270911162,4;259863114;295591753,5;363372063,8;479292419;641023180,7;1509924903;1606487606;1746883564;1850460810;2153191714;2292766145;2975898539;3275321247;3235917663;3379107589
431 - BENGKULU;473 - KCP MANNA BENGKULU;KPR;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;Multiguna;Consumer;610633632,3;621741455,4;612003970;602170201,1;642239181,8;631210761,4;620074801,1;388291125,5;378212844;368036552,2;357761279,2;347386044,5;356324582,3;364764335,5;354699987,6;344537656,9;334276370,1;350044431,6;339147433,6;329465383,9;321141484
431 - BENGKULU;473 - KCP MANNA BENGKULU;Prohajj;Consumer;573643499,1;551277778,5;528104652;506010962,7;484839054,6;464909710,7;437241993,2;418532772,7;398537253,9;379640801,7;361409431,7;331274167,8;312958339,8;293362764,2;272412842,2;252165992,5;233227813;210702790,4;189476072,7;169420019,9;163651018
431 - BENGKULU;473 - KCP MANNA BENGKULU;SME;SME;251523852,9;241062446,4;230545113,3;219971554,4;167351896,9;158475312,2;149550646;140577637,9;131556026;122485547;113365936,3;104196927,7;94978253,59;85709645,02;76390831,49;67021541,05;57601500,29;48130434,31;38608066,72;29034119,64;29034120
431 - BENGKULU;474 - KCP ARGA MAKMUR;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;Cicil_Emas;Consumer;7749325;20420698,01;52662413,03;50541823,22;48405138,89;130894917,7;141654812,6;288302359,8;300327451,1;2067617020;3227205951;4218034292;4430321277;4689575030;4918980923;4829314461;4821857855;5223739367;5655927666;5625709199;5617445331
431 - BENGKULU;474 - KCP ARGA MAKMUR;KPR;Consumer;30383998,48;28064993,13;25709270,19;23316248,3;20885336,9;18415936,07;15907436,39;13359218,8;10770654,43;8141104,46;5469919,95;2756441,69;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;Multiguna;Consumer;890007504,4;843457439,5;796623495,7;749503673;620659671,4;573743888,2;492336652,5;445624509,6;401398041,7;356911850,8;312164164,8;304237039,2;651242710,7;634946854,4;737797212,3;718438001,3;848175204;825972261,9;803605747,8;781863051,9;764689820
431 - BENGKULU;474 - KCP ARGA MAKMUR;Prohajj;Consumer;267918339;258322626,2;248109326,4;237715552,4;227684677,3;218747592;208388966,9;198700246,2;187995653,5;177507989,7;166920660;156120422,4;147108673,1;139006254,1;131213920,3;122866017,2;115487547,9;106965121,2;98775515,92;81398731,46;129706683
431 - BENGKULU;474 - KCP ARGA MAKMUR;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;482 - MEDAN BARU;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;482 - MEDAN BARU;Cicil_Emas;Consumer;180182622,5;286219099,2;401402867;449423882,8;537181006,8;649576554,2;636510399,3;812768361,3;1294107709;2146332098;3378620020;5002947670;7419214282;8436853371;10626073215;11491351525;12205777805;14486520248;15037571068;15005239174;15958027240
482 - MEDAN BARU;482 - MEDAN BARU;KPR;Consumer;4883544465;4829455885;4780117389;4706644025;4646389452;4256917669;4677409694;4812901071;4757742485;4697983512;4640126074;4539106214;4485516735;4433154244;5071851353;4885073487;4821992386;4250552233;4186515462;4119412958;4097416459
482 - MEDAN BARU;482 - MEDAN BARU;Multiguna;Consumer;4252996146;4301310281;5418150105;5450800280;5463886498;5370476284;5457948942;5497598758;5576235684;5517196887;5480574811;5715943108;5607090670;5580424367;5629350071;5559147228;5517709799;5408716309;5374583683;5268600038;5223825505
482 - MEDAN BARU;482 - MEDAN BARU;Prohajj;Consumer;455972438,5;443709196,4;428843253,3;413639137,2;399994237,7;386701835,2;510712451,5;495496990,1;476844188,5;461172912,5;580542981,4;768782400,5;745345606,4;711419378,9;693115375,7;665949688,7;642799640,6;615714531,4;592523471;568118945,6;561492577
482 - MEDAN BARU;482 - MEDAN BARU;SME;SME;11787775034;11635255050;11506176915;11337502093;11209642762;11013315537;10872459247;10676235527;10514262832;10333052338;10226043461;10005722178;9851079241;9668504655;9386241240;9227736363;9048696594;10556272196;10260374300;27027219372;25965494849
371 - PANGKAL PINANG;495 - KCP KOBA;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;Cicil_Emas;Consumer;0;8028030,64;27862570,04;101777957,4;209010170,4;203517679;244504040,7;466377652,2;567765221,4;743213143,6;950487731,2;1362335685;1390838721;1448552285;1521502219;1943064071;2017748811;2036977371;2171590189;2224990084;2101681682
371 - PANGKAL PINANG;495 - KCP KOBA;KPR;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;Multiguna;Consumer;841162625,1;807169056,3;772990746,4;738626549,1;704075309,7;734335865,8;698510828,2;662489634,5;626271062;589853879,4;723236846,6;685242831,3;640115520,7;607988927,5;598439503,3;537941597,3;505062004,7;472017146;308821242,4;326224303,4;324659834
371 - PANGKAL PINANG;495 - KCP KOBA;Prohajj;Consumer;310265691;264629014,1;248754389;236866085,4;226641973,9;209635972,2;195967626,6;178076047,5;165934419,6;150623592,2;118737260,6;108434388,5;100039942,1;92073984,37;82887752,93;74126416,38;65815353,3;56224068,6;47674396,21;39286071,6;37204926
371 - PANGKAL PINANG;495 - KCP KOBA;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
